rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,656941,Kyle Schwarber,PHI,MIA,2026-06-17T17:05:00Z,In Progress,2,Sandy Alcantara,645261,R,72.0,Tier 2,Watch List,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",81.6,37.6,75.8,100.0,80.0,70.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.2% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.94,53.3,93.39,104.3166,0.5432,0.3001,0.3863,77.09,75.98,55.82,35.56,34.3,0.3244,7.2,39.75,89.23,0.401,0.1407,24.94,Out To CF,81,Citizens Bank Park,
2,805811,Bryce Eldridge,SF,ATL,2026-06-17T18:00:00Z,In Progress,2,Grant Holmes,656550,R,70.8,Tier 2,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",74.4,54.1,46.9,100.0,80.0,100.0,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 2 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.2% barrel, 13.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.25,60.89,93.08,103.5125,0.538,0.2701,0.3923,72.9,27.6,41.0,38.66,3.5,0.1833,10.17,44.21,90.59,0.4301,0.1852,27.11,L To R,69,Truist Park,
3,695578,James Wood,WSH,KC,2026-06-17T17:05:00Z,In Progress,1,Luinder Avila,679883,R,68.4,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",85.5,23.0,67.2,93.2,80.0,87.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.9% barrel, 2.8 HR allowed",EV profile; pitcher fly-ball pressure modest,21.86,57.63,95.21,106.5262,0.5847,0.31,0.4114,76.28,64.31,28.51,27.53,23.3,0.2575,6.89,31.92,87.39,0.3466,0.1319,22.26,Out To CF,84,Nationals Park,
4,695506,Jac Caglianone,KC,WSH,2026-06-17T17:05:00Z,In Progress,3,Zack Littell,641793,R,67.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",58.5,68.4,67.2,96.6,80.0,14.1,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","platoon edge; pitcher baseline 10.7% barrel, 22.0 HR allowed",EV profile; pitcher allows elevated contact,13.82,52.62,92.27,105.137,0.4611,0.2017,0.3455,76.98,71.89,39.94,22.75,7.7,0.1583,10.74,44.19,91.81,0.514,0.2348,34.03,Out To CF,84,Nationals Park,
5,686948,Drake Baldwin,ATL,SF,2026-06-17T23:15:00Z,Scheduled,2,Carson Whisenhunt,687931,L,67.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Hot Hitter/Streak",68.8,72.0,30.9,95.5,50.0,89.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 12.5% barrel, 6.0 HR allowed",EV profile; pitcher fly-ball pressure modest,16.32,52.54,92.47,103.225,0.5549,0.2605,0.3985,75.09,54.3,33.27,24.83,14.8,0.2265,12.5,48.6,92.4,0.524,0.248,27.8,,,Truist Park,
6,695600,Carter Jensen,KC,WSH,2026-06-17T17:05:00Z,In Progress,1,Zack Littell,641793,R,66.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.0,68.4,67.2,93.2,80.0,57.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,1,Contact streak: 11/29 over last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 22.0 HR allowed",EV profile; pitcher allows elevated contact,12.61,47.31,92.11,103.0059,0.4286,0.1871,0.3252,74.41,41.27,40.09,28.95,6.5,0.1912,10.74,44.19,91.81,0.514,0.2348,34.03,Out To CF,84,Nationals Park,
7,670541,Yordan Alvarez,HOU,DET,2026-06-17T18:10:00Z,In Progress,2,Casey Mize,663554,R,66.8,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",84.0,32.0,41.6,100.0,80.0,78.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.9% barrel, 7.7 HR allowed",lift-pull EV profile; pitcher allows elevated contact,16.81,53.46,94.49,105.2421,0.6722,0.3441,0.4581,75.96,60.13,41.51,35.61,18.6,0.2697,7.87,36.06,87.76,0.3483,0.1364,30.39,None,73,Daikin Park,
8,545361,Mike Trout,LAA,AZ,2026-06-17T19:40:00Z,In Progress,2,Eduardo Rodriguez,593958,L,66.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",74.6,41.4,44.2,100.0,78.0,91.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,19.65,51.19,91.39,103.7826,0.5349,0.2831,0.3958,74.77,48.99,39.1,34.5,19.7,0.2301,8.2,35.83,88.34,0.4419,0.1797,26.42,None,77,Chase Field,
9,686948,Drake Baldwin,ATL,SF,2026-06-17T18:00:00Z,In Progress,1,Adrian Houser,605288,R,66.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",68.8,49.8,46.9,93.2,80.0,89.2,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 1 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 10.7 HR allowed",EV profile; pitcher fly-ball pressure modest,16.32,52.54,92.47,103.225,0.5549,0.2605,0.3985,75.09,54.3,33.27,24.83,14.8,0.2265,8.76,45.15,90.69,0.4507,0.1806,22.62,L To R,69,Truist Park,
10,677951,Bobby Witt Jr.,KC,WSH,2026-06-17T17:05:00Z,In Progress,2,Zack Littell,641793,R,66.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",57.7,68.4,67.2,100.0,50.0,40.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,0,Contact streak: 11/28 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 22.0 HR allowed",EV profile; pitcher allows elevated contact,12.15,51.02,93.23,103.6798,0.5122,0.2101,0.3804,73.81,41.0,28.98,26.92,13.2,0.1766,10.74,44.19,91.81,0.514,0.2348,34.03,Out To CF,84,Nationals Park,
11,621566,Matt Olson,ATL,SF,2026-06-17T18:00:00Z,In Progress,4,Adrian Houser,605288,R,65.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",67.9,49.8,46.9,94.9,80.0,75.9,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 10.7 HR allowed",EV profile; pitcher fly-ball pressure modest,14.4,52.81,93.44,104.2874,0.5214,0.265,0.367,74.6,48.16,36.11,32.57,22.7,0.2624,8.76,45.15,90.69,0.4507,0.1806,22.62,L To R,69,Truist Park,
12,621566,Matt Olson,ATL,SF,2026-06-17T23:15:00Z,Scheduled,4,Carson Whisenhunt,687931,L,65.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Hot Hitter/Streak",67.9,72.0,30.9,90.4,50.0,75.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 12.5% barrel, 6.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.4,52.81,93.44,104.2874,0.5214,0.265,0.367,74.6,48.16,36.11,32.57,22.7,0.2624,12.5,48.6,92.4,0.524,0.248,27.8,,,Truist Park,
13,669065,Kyle Stowers,MIA,PHI,2026-06-17T17:05:00Z,In Progress,3,Andrew Painter,691725,R,63.1,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",50.6,42.1,75.8,96.6,80.0,83.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.4,50.88,90.61,102.3213,0.4285,0.1943,0.3253,74.86,49.67,45.64,28.35,11.0,0.1825,9.0,34.8,87.2,0.452,0.181,28.6,Out To CF,81,Citizens Bank Park,
14,701538,Jackson Merrill,SD,STL,2026-06-17T18:15:00Z,In Progress,3,Kyle Leahy,681517,R,62.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",46.8,61.8,62.1,96.6,80.0,37.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 11.3% barrel, 7.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.11,45.35,89.98,100.609,0.4445,0.199,0.3239,73.05,28.23,36.09,28.38,9.7,0.1538,11.34,48.37,91.27,0.4933,0.2006,23.59,R To L,85,Busch Stadium,
15,672960,Kazuma Okamoto,TOR,BOS,2026-06-17T22:45:00Z,Pre-Game,3,Jake Bennett,687562,L,61.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.8,39.9,67.2,96.6,78.0,51.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.5,49.7,91.8,102.9093,0.439,0.218,0.327,73.3,37.8,50.3,30.9,15.0,0.211,7.7,42.3,89.8,0.433,0.169,21.2,Out To LF,77,Fenway Park,
16,700250,Ben Rice,NYY,CWS,2026-06-17T23:05:00Z,Pre-Game,2,Anthony Kay,641743,L,61.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",63.4,48.2,53.7,100.0,50.0,54.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 10.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.19,50.43,92.39,102.5449,0.5271,0.2478,0.3882,72.63,25.54,47.34,26.96,21.8,0.3007,9.8,41.6,89.8,0.449,0.173,21.5,In From RF,75,Yankee Stadium,
17,671739,Michael Harris II,ATL,SF,2026-06-17T18:00:00Z,In Progress,2,Adrian Houser,605288,R,61.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.5,49.8,46.9,100.0,80.0,50.3,Yes,No,7,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 2 vs RotoWire 7,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 10.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.3,49.28,91.74,104.2545,0.5157,0.2201,0.3626,74.79,47.49,32.51,23.47,15.8,0.1943,8.76,45.15,90.69,0.4507,0.1806,22.62,L To R,69,Truist Park,
18,641343,Jake Bauers,MIL,CLE,2026-06-17T23:40:00Z,Scheduled,5,Gavin Williams,668909,R,61.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",61.1,60.5,27.6,81.9,80.0,72.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 11.7% barrel, 16.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.77,52.32,92.33,103.3812,0.4703,0.2195,0.3596,76.85,74.2,39.01,28.65,11.2,0.2172,11.73,47.31,90.89,0.4344,0.1943,24.18,,,American Family Field,
19,805811,Bryce Eldridge,SF,ATL,2026-06-17T23:15:00Z,Scheduled,3,JR Ritchie,702275,R,61.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",74.4,27.9,30.9,92.1,80.0,100.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 4.7% barrel, 4.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.25,60.89,93.08,103.5125,0.538,0.2701,0.3923,72.9,27.6,41.0,38.66,3.5,0.1833,4.7,40.0,89.3,0.375,0.142,25.9,,,Truist Park,
20,694192,Jackson Chourio,MIL,CLE,2026-06-17T23:40:00Z,Scheduled,2,Gavin Williams,668909,R,60.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",58.2,60.5,27.6,95.5,50.0,97.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,32,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 11.7% barrel, 16.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.97,46.43,91.33,102.422,0.4918,0.2308,0.3434,74.6,49.1,29.19,30.81,12.6,0.2294,11.73,47.31,90.89,0.4344,0.1943,24.18,,,American Family Field,
21,701762,Nick Kurtz,ATH,PIT,2026-06-18T01:40:00Z,Scheduled,1,Braxton Ashcraft,677952,R,60.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",76.8,26.0,30.9,88.7,80.0,94.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 5.4% barrel, 6.5 HR allowed",EV profile; pitcher fly-ball pressure modest,18.15,55.58,93.68,105.5115,0.5237,0.2689,0.3902,77.9,78.44,33.2,30.56,23.4,0.2849,5.4,38.78,89.33,0.3402,0.1157,25.25,,,Sutter Health Park,
22,547180,Bryce Harper,PHI,MIA,2026-06-17T17:05:00Z,In Progress,4,Sandy Alcantara,645261,R,60.5,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",56.6,37.6,75.8,94.9,80.0,19.9,Yes,Yes,3,Yes,Yes,MLB Stats API; RotoWire,order MLB 4 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,1,"Last 7 games: 3/23, 1 HR","platoon edge; pitcher baseline 7.2% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.72,45.61,90.46,102.027,0.5298,0.2506,0.3939,74.27,46.05,37.7,27.38,18.6,0.2316,7.2,39.75,89.23,0.401,0.1407,24.94,Out To CF,81,Citizens Bank Park,
23,575929,Willson Contreras,BOS,TOR,2026-06-17T22:45:00Z,Pre-Game,4,Braydon Fisher,680755,R,60.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",57.9,40.0,67.2,94.9,50.0,77.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.8% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.11,45.78,90.32,103.0151,0.5027,0.2387,0.3762,76.42,66.86,47.71,26.39,17.2,0.2397,10.75,38.64,88.03,0.3528,0.1391,29.18,Out To LF,77,Fenway Park,
24,646240,Rafael Devers,SF,ATL,2026-06-17T18:00:00Z,In Progress,4,Grant Holmes,656550,R,60.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.1,54.1,46.9,94.9,80.0,46.4,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.2% barrel, 13.9 HR allowed",EV profile; pitcher fly-ball pressure modest,11.45,51.48,92.38,103.0074,0.4247,0.1993,0.3138,71.67,19.94,33.56,31.15,16.8,0.1927,10.17,44.21,90.59,0.4301,0.1852,27.11,L To R,69,Truist Park,
25,665487,Fernando Tatis Jr.,SD,STL,2026-06-17T18:15:00Z,In Progress,1,Kyle Leahy,681517,R,59.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",47.6,61.8,62.1,93.2,50.0,48.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"same-side matchup; pitcher baseline 11.3% barrel, 7.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.44,52.64,91.9,103.9623,0.4362,0.1568,0.3553,74.98,54.04,30.39,20.96,8.9,0.0996,11.34,48.37,91.27,0.4933,0.2006,23.59,R To L,85,Busch Stadium,
26,686681,Michael Massey,KC,WSH,2026-06-17T17:05:00Z,In Progress,5,Zack Littell,641793,R,59.3,Longshot,Watch List,Platoon Edge,35.1,68.4,67.2,86.4,80.0,37.8,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 10.7% barrel, 22.0 HR allowed",fly-ball profile; pitcher allows elevated contact,7.08,40.35,89.95,98.9875,0.388,0.1598,0.2769,71.5,12.5,45.3,37.59,5.1,0.1544,10.74,44.19,91.81,0.514,0.2348,34.03,Out To CF,84,Nationals Park,
27,664040,Brandon Lowe,PIT,ATH,2026-06-18T01:40:00Z,Scheduled,2,Aaron Civale,650644,R,59.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",53.4,55.0,30.9,95.5,80.0,61.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,31,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.44,44.85,90.4,101.4664,0.4759,0.2296,0.3434,73.55,38.58,45.67,33.13,21.9,0.2567,8.89,45.26,90.25,0.4629,0.1991,33.02,,,Sutter Health Park,
28,677800,Wilyer Abreu,BOS,TOR,2026-06-17T22:45:00Z,Pre-Game,3,Braydon Fisher,680755,R,58.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.1,40.0,67.2,96.6,80.0,39.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","platoon edge; pitcher baseline 10.8% barrel, 4.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.6,43.08,90.1,101.0122,0.4652,0.2075,0.3378,73.82,37.68,36.36,37.31,12.2,0.1737,10.75,38.64,88.03,0.3528,0.1391,29.18,Out To LF,77,Fenway Park,
29,502671,Paul Goldschmidt,NYY,CWS,2026-06-17T23:05:00Z,Pre-Game,1,Anthony Kay,641743,L,58.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",43.2,48.2,53.7,93.2,78.0,97.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,30,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 10.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.59,41.53,88.51,100.1032,0.4836,0.2106,0.3549,71.76,17.49,36.26,25.29,10.0,0.213,9.8,41.6,89.8,0.449,0.173,21.5,In From RF,75,Yankee Stadium,
30,592518,Manny Machado,SD,STL,2026-06-17T18:15:00Z,In Progress,4,Kyle Leahy,681517,R,58.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",45.1,61.8,62.1,94.9,50.0,36.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,1,"Last 7 games: 6/25, 1 HR","same-side matchup; pitcher baseline 11.3% barrel, 7.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.24,45.27,90.73,101.6475,0.4257,0.1855,0.3207,74.43,42.16,41.27,25.49,16.5,0.1808,11.34,48.37,91.27,0.4933,0.2006,23.59,R To L,85,Busch Stadium,
31,657757,Gavin Sheets,SD,STL,2026-06-17T18:15:00Z,In Progress,5,Kyle Leahy,681517,R,58.4,Longshot,Watch List,Platoon Edge,40.4,61.8,62.1,86.4,80.0,31.6,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,1,"Last 7 games: 5/24, 1 HR","platoon edge; pitcher baseline 11.3% barrel, 7.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.76,45.59,89.34,100.4043,0.4236,0.176,0.3302,74.59,48.19,40.24,24.47,13.4,0.2071,11.34,48.37,91.27,0.4933,0.2006,23.59,R To L,85,Busch Stadium,
32,545341,Randal Grichuk,CWS,NYY,2026-06-17T23:05:00Z,Pre-Game,2,Carlos Rodón,607074,L,58.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",56.4,26.9,53.7,100.0,78.0,76.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,13,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.0% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.75,45.72,90.86,101.9636,0.5256,0.232,0.3666,73.9,37.18,43.14,31.79,6.9,0.2402,5.99,35.96,89.3,0.3146,0.124,29.77,In From RF,75,Yankee Stadium,
33,624413,Pete Alonso,BAL,SEA,2026-06-18T01:40:00Z,Scheduled,4,George Kirby,669923,R,57.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",70.8,36.0,25.4,90.4,50.0,93.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.0% barrel, 10.1 HR allowed",EV profile; pitcher fly-ball pressure modest,14.35,55.66,94.55,104.0099,0.5391,0.2654,0.3797,74.88,49.41,36.15,30.95,22.6,0.2289,6.99,42.22,89.76,0.3843,0.1325,23.33,,,T-Mobile Park,
34,663586,Austin Riley,ATL,SF,2026-06-17T23:15:00Z,Scheduled,5,Carson Whisenhunt,687931,L,57.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Platoon Edge",50.2,72.0,30.9,81.9,78.0,2.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","platoon edge; pitcher baseline 12.5% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.7,45.72,91.25,102.4132,0.4125,0.1928,0.3104,75.62,56.72,42.6,32.13,10.4,0.1519,12.5,48.6,92.4,0.524,0.248,27.8,,,Truist Park,
